Animal,Day,Correct,Strategy,Correct arm,Reward zone,Start zone
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,0,2,2,1,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,2,2,1,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,2
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,1,2,2,2,1
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,1,1,2,1
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,1
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,1,1,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,2,1,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,1,4,2,2,1
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
SC08,SC08-0517-0120_resampled,0,4,1,2,2
SC08,SC08-0517-0120_resampled,1,4,1,1,2
